step,queue_ns,queue_ew,wait_ns,wait_ew,total_queue,total_wait,arrived,active_dir,green_dur_last
1782,10,1,9.3125,0.0,11,9.3125,1057,NS,26
1783,8,0,6.875,0.0,8,6.875,1057,NS,26
1784,8,1,4.625,0.0,9,4.625,1058,NS,26
1785,6,0,2.8125,0.0,6,2.8125,1059,NS,26
1786,4,0,1.7142857142857142,0.0,4,1.7142857142857142,1059,NS,26
1787,2,1,0.5714285714285714,0.16666666666666666,3,0.738095238095238,1059,NS,26
1788,3,4,0.3125,0.375,7,0.6875,1060,NS,26
1789,0,2,0.0,0.625,2,0.625,1060,NS,26
1790,0,2,0.0,0.875,2,0.875,1060,NS,26
1791,0,2,0.0,1.125,2,1.125,1060,NS,26
1792,0,2,0.0,1.375,2,1.375,1060,NS,26
1793,0,3,0.0,1.4444444444444444,3,1.4444444444444444,1060,NS,26
1794,0,4,0.0,1.6,4,1.6,1060,NS,26
1795,0,4,0.0,2.0,4,2.0,1060,NS,26
1796,1,4,0.0,2.4,5,2.4,1061,NS,26
1797,0,6,0.0,2.6363636363636362,6,2.6363636363636362,1062,NS,26
1798,0,5,0.0,3.090909090909091,5,3.090909090909091,1063,NS,26
1799,0,6,0.0,3.6363636363636362,6,3.6363636363636362,1064,NS,26
1800,1,7,0.0,3.8333333333333335,8,3.8333333333333335,1066,NS,26
1801,0,6,0.0,4.333333333333333,6,4.333333333333333,1066,NS,26
1802,0,7,0.0,4.461538461538462,7,4.461538461538462,1068,NS,26
1803,0,8,0.0,5.076923076923077,8,5.076923076923077,1068,NS,26
1804,0,8,0.0,5.6923076923076925,8,5.6923076923076925,1070,NS,26
1805,0,8,0.0,6.3076923076923075,8,6.3076923076923075,1070,NS,26
1806,0,10,0.0,6.5,10,6.5,1072,NS,26
1807,0,11,0.0,6.733333333333333,11,6.733333333333333,1072,NS,26
1808,0,10,0.0,7.4,10,7.4,1074,NS,26
1809,0,10,0.0,8.066666666666666,10,8.066666666666666,1075,NS,26
1810,0,11,0.0,8.8,11,8.8,1076,EW,28
1811,0,11,0.0,8.0,11,8.0,1076,EW,28
1812,0,11,0.0,6.4375,11,6.4375,1076,EW,28
1813,1,9,0.3333333333333333,4.625,10,4.958333333333333,1076,EW,28
1814,3,8,0.4,3.0,11,3.4,1077,EW,28
1815,1,5,0.6,1.8235294117647058,6,2.4235294117647057,1077,EW,28
1816,1,4,0.8,1.0625,5,1.8625,1077,EW,28
1817,1,3,1.0,1.0,4,2.0,1077,EW,28
1818,1,2,1.2,0.5625,3,1.7625,1077,EW,28
1819,3,1,1.0,0.21428571428571427,4,1.2142857142857142,1077,EW,28
1820,1,2,1.1428571428571428,0.06666666666666667,3,1.2095238095238094,1077,EW,28
1821,1,0,1.2857142857142858,0.0,1,1.2857142857142858,1077,EW,28
1822,1,0,1.4285714285714286,0.0,1,1.4285714285714286,1077,EW,28
1823,1,0,1.5714285714285714,0.0,1,1.5714285714285714,1077,EW,28
1824,4,0,1.4444444444444444,0.0,4,1.4444444444444444,1077,EW,28
1825,2,0,1.6666666666666667,0.0,2,1.6666666666666667,1077,EW,28
1826,2,0,1.8888888888888888,0.0,2,1.8888888888888888,1077,EW,28
1827,3,0,2.2222222222222223,0.0,3,2.2222222222222223,1079,EW,28
1828,5,0,2.090909090909091,0.0,5,2.090909090909091,1079,EW,28
1829,5,0,2.5454545454545454,0.0,5,2.5454545454545454,1081,EW,28
1830,5,0,2.909090909090909,0.0,5,2.909090909090909,1081,EW,28
1831,5,0,3.3636363636363638,0.0,5,3.3636363636363638,1083,EW,28
1832,5,2,3.8181818181818183,0.0,7,3.8181818181818183,1085,EW,28
1833,5,0,4.2727272727272725,0.0,5,4.2727272727272725,1085,EW,28
1834,6,0,4.818181818181818,0.0,6,4.818181818181818,1087,EW,28
1835,9,0,4.615384615384615,0.0,9,4.615384615384615,1087,EW,28
1836,7,0,5.153846153846154,0.0,7,5.153846153846154,1089,EW,28
1837,7,0,5.6923076923076925,0.0,7,5.6923076923076925,1089,EW,28
1838,9,0,6.384615384615385,0.0,9,6.384615384615385,1091,EW,28
1839,9,0,7.076923076923077,0.0,9,7.076923076923077,1091,EW,28
1840,9,0,7.769230769230769,0.0,9,7.769230769230769,1093,EW,28
1841,9,1,8.461538461538462,0.0,10,8.461538461538462,1095,EW,28
1842,13,0,8.066666666666666,0.0,13,8.066666666666666,1095,EW,28
1843,11,1,8.8,0.0,12,8.8,1097,EW,28
1844,11,0,9.533333333333333,0.0,11,9.533333333333333,1097,EW,28
1845,11,1,10.266666666666667,0.0,12,10.266666666666667,1098,NS,27
1846,11,0,9.058823529411764,0.0,11,9.058823529411764,1098,NS,27
1847,9,0,7.666666666666667,0.0,9,7.666666666666667,1098,NS,27
1848,8,1,5.466666666666667,0.0,9,5.466666666666667,1098,NS,27
1849,6,0,3.6666666666666665,0.0,6,3.6666666666666665,1098,NS,27
1850,5,0,2.1333333333333333,0.0,5,2.1333333333333333,1098,NS,27
1851,4,1,2.3076923076923075,0.0,5,2.3076923076923075,1100,NS,27
1852,4,1,1.0666666666666667,0.0,5,1.0666666666666667,1100,NS,27
1853,1,1,0.4,0.125,2,0.525,1100,NS,27
1854,0,1,0.0,0.25,1,0.25,1100,NS,27
1855,0,2,0.0,0.3333333333333333,2,0.3333333333333333,1100,NS,27
1856,0,1,0.0,0.4444444444444444,1,0.4444444444444444,1100,NS,27
1857,0,4,0.0,0.7,4,0.7,1100,NS,27
1858,0,3,0.0,1.0,3,1.0,1100,NS,27
1859,0,3,0.0,1.3,3,1.3,1100,NS,27
1860,0,5,0.0,1.5454545454545454,5,1.5454545454545454,1100,NS,27
1861,2,6,0.0,1.8333333333333333,8,1.8333333333333333,1102,NS,27
1862,0,5,0.0,2.25,5,2.25,1102,NS,27
1863,0,6,0.0,2.75,6,2.75,1104,NS,27
1864,0,8,0.0,3.076923076923077,8,3.076923076923077,1104,NS,27
1865,0,7,0.0,3.6153846153846154,7,3.6153846153846154,1106,NS,27
1866,0,8,0.0,3.857142857142857,8,3.857142857142857,1106,NS,27
1867,0,7,0.0,4.357142857142857,7,4.357142857142857,1106,NS,27
1868,0,8,0.0,4.928571428571429,8,4.928571428571429,1108,NS,27
1869,1,8,0.0,5.5,9,5.5,1109,NS,27
1870,0,11,0.0,5.375,11,5.375,1110,NS,27
1871,0,10,0.0,6.0,10,6.0,1110,NS,27
1872,0,11,0.0,6.6875,11,6.6875,1112,NS,27
1873,0,11,0.0,7.375,11,7.375,1113,NS,27
1874,0,12,0.0,8.125,12,8.125,1113,NS,27
1875,0,13,0.0,8.352941176470589,13,8.352941176470589,1115,NS,27
1876,0,14,0.0,8.61111111111111,14,8.61111111111111,1115,NS,27
1877,1,14,0.0,9.38888888888889,15,9.38888888888889,1117,NS,27
1878,0,14,0.0,10.166666666666666,14,10.166666666666666,1118,NS,27
1879,0,14,0.0,10.944444444444445,14,10.944444444444445,1118,NS,27
1880,1,16,0.0,11.157894736842104,17,11.157894736842104,1119,EW,27
1881,1,17,0.0,11.095238095238095,18,11.095238095238095,1119,EW,27
1882,0,14,0.0,10.105263157894736,14,10.105263157894736,1119,EW,27
1883,0,13,0.0,8.157894736842104,13,8.157894736842104,1119,EW,27
1884,1,12,0.0,6.1,13,6.1,1119,EW,27
1885,1,9,0.0,4.7,10,4.7,1119,EW,27
1886,0,9,0.0,4.722222222222222,9,4.722222222222222,1119,EW,27
1887,0,8,0.0,3.388888888888889,8,3.388888888888889,1119,EW,27
1888,1,7,0.0,2.2777777777777777,8,2.2777777777777777,1120,EW,27
1889,0,5,0.0,1.5625,5,1.5625,1120,EW,27
1890,1,3,0.14285714285714285,1.0,4,1.1428571428571428,1120,EW,27
1891,1,1,0.2857142857142857,0.375,2,0.6607142857142857,1120,EW,27
1892,4,0,0.4444444444444444,0.0,4,0.4444444444444444,1120,EW,27
1893,2,0,0.6666666666666666,0.0,2,0.6666666666666666,1120,EW,27
1894,2,0,0.8888888888888888,0.0,2,0.8888888888888888,1120,EW,27
1895,3,0,1.2222222222222223,0.0,3,1.2222222222222223,1120,EW,27
1896,3,2,1.5555555555555556,0.0,5,1.5555555555555556,1122,EW,27
1897,4,0,2.0,0.0,4,2.0,1122,EW,27
1898,4,0,2.4444444444444446,0.0,4,2.4444444444444446,1123,EW,27
1899,7,0,2.4545454545454546,0.0,7,2.4545454545454546,1124,EW,27
1900,5,1,2.909090909090909,0.0,6,2.909090909090909,1125,EW,27
1901,6,0,3.4545454545454546,0.0,6,3.4545454545454546,1126,EW,27
1902,7,0,4.090909090909091,0.0,7,4.090909090909091,1126,EW,27
1903,7,0,4.7272727272727275,0.0,7,4.7272727272727275,1128,EW,27
1904,7,0,5.363636363636363,0.0,7,5.363636363636363,1129,EW,27
1905,7,0,6.0,0.0,7,6.0,1130,EW,27
1906,9,2,5.615384615384615,0.0,11,5.615384615384615,1132,EW,27
1907,9,0,6.3076923076923075,0.0,9,6.3076923076923075,1132,EW,27
1908,9,0,7.0,0.0,9,7.0,1133,EW,27
1909,9,0,7.6923076923076925,0.0,9,7.6923076923076925,1134,EW,27
1910,9,0,8.384615384615385,0.0,9,8.384615384615385,1135,EW,27
1911,9,0,9.076923076923077,0.0,9,9.076923076923077,1136,EW,27
1912,10,0,9.846153846153847,0.0,10,9.846153846153847,1137,EW,27
1913,13,0,9.266666666666667,0.0,13,9.266666666666667,1138,EW,27
1914,11,0,10.0,0.0,11,10.0,1139,EW,27
1915,11,0,10.733333333333333,0.0,11,10.733333333333333,1140,NS,26
1916,13,0,9.470588235294118,0.0,13,9.470588235294118,1140,NS,26
1917,9,1,8.0,0.0,10,8.0,1140,NS,26
1918,8,0,5.6,0.0,8,5.6,1140,NS,26
1919,6,2,3.533333333333333,0.16666666666666666,8,3.6999999999999997,1141,NS,26
1920,4,2,1.9333333333333333,0.5,6,2.4333333333333336,1141,NS,26
1921,3,2,1.0,0.8333333333333334,5,1.8333333333333335,1141,NS,26
1922,1,3,0.38461538461538464,1.0,4,1.3846153846153846,1141,NS,26
1923,0,2,0.0,1.2857142857142858,2,1.2857142857142858,1141,NS,26
1924,2,3,0.0,1.375,5,1.375,1141,NS,26
1925,0,2,0.0,1.625,2,1.625,1141,NS,26
1926,0,3,0.0,1.6666666666666667,3,1.6666666666666667,1141,NS,26
1927,0,2,0.0,1.8888888888888888,2,1.8888888888888888,1141,NS,26
1928,0,4,0.0,2.3333333333333335,4,2.3333333333333335,1141,NS,26
1929,0,5,0.0,2.5,5,2.5,1141,NS,26
1930,0,4,0.0,2.9,4,2.9,1141,NS,26
1931,2,5,0.0,3.0,7,3.0,1143,NS,26
1932,0,5,0.0,3.4545454545454546,5,3.4545454545454546,1143,NS,26
1933,0,5,0.0,3.909090909090909,5,3.909090909090909,1144,NS,26
1934,0,6,0.0,4.0,6,4.0,1145,NS,26
1935,0,6,0.0,4.5,6,4.5,1146,NS,26
1936,0,7,0.0,4.615384615384615,7,4.615384615384615,1147,NS,26
1937,0,7,0.0,5.153846153846154,7,5.153846153846154,1149,NS,26
1938,0,7,0.0,5.6923076923076925,7,5.6923076923076925,1149,NS,26
1939,0,9,0.0,5.857142857142857,9,5.857142857142857,1151,NS,26
1940,0,8,0.0,6.428571428571429,8,6.428571428571429,1151,NS,26
1941,0,10,0.0,6.6,10,6.6,1153,NS,26
1942,0,9,0.0,7.2,9,7.2,1153,NS,26
1943,0,10,0.0,7.866666666666666,10,7.866666666666666,1155,NS,26
1944,1,12,0.0,8.0625,13,8.0625,1156,NS,26
1945,0,11,0.0,8.75,11,8.75,1157,EW,28
1946,0,11,0.0,7.777777777777778,11,7.777777777777778,1157,EW,28
1947,0,10,0.0,6.5,10,6.5,1157,EW,28
1948,0,11,0.0,4.222222222222222,11,4.222222222222222,1157,EW,28
1949,1,9,0.0,3.0555555555555554,10,3.0555555555555554,1158,EW,28
1950,1,6,0.0,2.0,7,2.0,1159,EW,28
1951,0,5,0.0,1.3125,5,1.3125,1159,EW,28
1952,0,4,0.0,1.0625,4,1.0625,1159,EW,28
1953,0,4,0.0,0.5294117647058824,4,0.5294117647058824,1159,EW,28
1954,1,2,0.0,0.125,3,0.125,1159,EW,28
1955,0,0,0.0,0.0,0,0.0,1159,EW,28
1956,1,0,0.0,0.0,1,0.0,1159,EW,28
1957,0,0,0.0,0.0,0,0.0,1159,EW,28
1958,2,0,0.125,0.0,2,0.125,1159,EW,28
1959,2,0,0.375,0.0,2,0.375,1159,EW,28
1960,2,0,0.625,0.0,2,0.625,1159,EW,28
1961,2,0,0.875,0.0,2,0.875,1159,EW,28
1962,3,0,1.25,0.0,3,1.25,1161,EW,28
1963,5,0,1.3,0.0,5,1.3,1161,EW,28
1964,4,0,1.7,0.0,4,1.7,1163,EW,28
1965,4,1,2.1,0.0,5,2.1,1164,EW,28
1966,5,1,2.6,0.0,6,2.6,1165,EW,28
1967,5,0,3.1,0.0,5,3.1,1165,EW,28
1968,5,0,3.6,0.0,5,3.6,1167,EW,28
1969,5,0,4.1,0.0,5,4.1,1167,EW,28
1970,8,0,3.9166666666666665,0.0,8,3.9166666666666665,1169,EW,28
1971,7,0,4.5,0.0,7,4.5,1169,EW,28
1972,7,0,5.083333333333333,0.0,7,5.083333333333333,1171,EW,28
1973,7,1,5.666666666666667,0.0,8,5.666666666666667,1173,EW,28
1974,8,0,6.333333333333333,0.0,8,6.333333333333333,1173,EW,28
1975,8,0,7.0,0.0,8,7.0,1174,EW,28
1976,9,0,7.75,0.0,9,7.75,1175,EW,28
1977,12,0,7.357142857142857,0.0,12,7.357142857142857,1176,EW,28
1978,10,0,8.071428571428571,0.0,10,8.071428571428571,1176,EW,28
1979,10,0,8.785714285714286,0.0,10,8.785714285714286,1178,EW,28
1980,10,1,9.5,0.0,11,9.5,1180,NS,27
1981,10,0,8.4375,0.0,10,8.4375,1180,NS,27
1982,8,0,7.071428571428571,0.0,8,7.071428571428571,1180,NS,27
1983,6,0,4.642857142857143,0.0,6,4.642857142857143,1181,NS,27
1984,5,1,2.7857142857142856,0.0,6,2.7857142857142856,1182,NS,27
1985,4,2,1.2857142857142858,0.16666666666666666,6,1.4523809523809526,1182,NS,27
1986,3,1,1.0833333333333333,0.3333333333333333,4,1.4166666666666665,1182,NS,27
1987,1,1,0.25,0.5,2,0.75,1182,NS,27
1988,2,2,0.0,0.5714285714285714,4,0.5714285714285714,1182,NS,27
1989,0,3,0.0,0.75,3,0.75,1182,NS,27
1990,0,1,0.0,0.75,1,0.75,1182,NS,27
1991,0,1,0.0,0.875,1,0.875,1182,NS,27
1992,0,2,0.0,1.125,2,1.125,1182,NS,27
1993,0,2,0.0,1.375,2,1.375,1182,NS,27
1994,0,5,0.0,1.4,5,1.4,1182,NS,27
1995,0,3,0.0,1.7,3,1.7,1182,NS,27
1996,0,3,0.0,2.0,3,2.0,1182,NS,27
1997,0,4,0.0,2.4,4,2.4,1184,NS,27
1998,1,5,0.0,2.9,6,2.9,1185,NS,27
1999,0,7,0.0,2.8333333333333335,7,2.8333333333333335,1186,NS,27
2000,1,6,0.0,3.3333333333333335,7,3.3333333333333335,1187,NS,27
2001,0,6,0.0,3.8333333333333335,6,3.8333333333333335,1188,NS,27
2002,0,6,0.0,4.333333333333333,6,4.333333333333333,1189,NS,27
2003,0,7,0.0,4.916666666666667,7,4.916666666666667,1190,NS,27
2004,0,9,0.0,4.714285714285714,9,4.714285714285714,1191,NS,27
2005,0,8,0.0,5.285714285714286,8,5.285714285714286,1192,NS,27
2006,1,8,0.0,5.857142857142857,9,5.857142857142857,1194,NS,27
2007,0,8,0.0,6.428571428571429,8,6.428571428571429,1194,NS,27
2008,1,11,0.0,6.666666666666667,12,6.666666666666667,1196,NS,27
2009,0,12,0.0,6.9375,12,6.9375,1196,NS,27
2010,0,10,0.0,7.5,10,7.5,1197,NS,27
2011,1,11,0.0,8.1875,12,8.1875,1199,NS,27
2012,0,12,0.0,8.9375,12,8.9375,1199,NS,27
2013,1,13,0.0,9.117647058823529,14,9.117647058823529,1200,NS,27
2014,0,13,0.0,9.277777777777779,13,9.277777777777779,1200,NS,27
2015,0,14,0.0,10.055555555555555,14,10.055555555555555,1200,EW,27
2016,0,14,0.0,9.45,14,9.45,1201,EW,27
2017,0,12,0.0,8.333333333333334,12,8.333333333333334,1201,EW,27
2018,0,11,0.0,6.0,11,6.0,1201,EW,27
2019,0,10,0.0,4.25,10,4.25,1201,EW,27
2020,4,8,0.25,3.05,12,3.3,1202,EW,27
2021,2,6,0.5,2.2222222222222223,8,2.7222222222222223,1202,EW,27
2022,3,7,0.875,2.0,10,2.875,1202,EW,27
2023,3,6,1.25,1.2222222222222223,9,2.4722222222222223,1202,EW,27
2024,4,5,1.75,1.1875,9,2.9375,1202,EW,27
2025,4,4,2.25,0.75,8,3.0,1202,EW,27
2026,4,2,2.75,0.4,6,3.15,1202,EW,27
2027,7,0,2.7,0.0,7,2.7,1202,EW,27
2028,6,0,3.3,0.0,6,3.3,1202,EW,27
2029,6,0,3.9,0.0,6,3.9,1202,EW,27
2030,6,0,4.5,0.0,6,4.5,1202,EW,27
2031,6,0,5.1,0.0,6,5.1,1202,EW,27
2032,6,0,5.7,0.0,6,5.7,1204,EW,27
2033,6,1,6.3,0.0,7,6.3,1205,EW,27
2034,8,0,5.75,0.0,8,5.75,1206,EW,27
2035,8,1,6.416666666666667,0.0,9,6.416666666666667,1208,EW,27
2036,8,0,7.083333333333333,0.0,8,7.083333333333333,1208,EW,27
2037,8,0,7.75,0.0,8,7.75,1209,EW,27
2038,8,1,8.416666666666666,0.0,9,8.416666666666666,1211,EW,27
2039,8,0,9.083333333333334,0.0,8,9.083333333333334,1211,EW,27
2040,8,0,9.75,0.0,8,9.75,1213,EW,27
2041,11,0,9.0,0.0,11,9.0,1213,EW,27
2042,10,0,9.714285714285714,0.0,10,9.714285714285714,1215,EW,27
2043,10,1,10.428571428571429,0.0,11,10.428571428571429,1216,EW,27
2044,10,0,11.142857142857142,0.0,10,11.142857142857142,1217,EW,27
2045,10,0,11.857142857142858,0.0,10,11.857142857142858,1217,EW,27
2046,11,0,12.642857142857142,0.0,11,12.642857142857142,1219,EW,27
2047,12,0,13.5,0.0,12,13.5,1219,EW,27
2048,14,0,12.5625,0.0,14,12.5625,1221,EW,27
2049,12,0,13.3125,0.0,12,13.3125,1221,EW,27
2050,12,1,14.0625,0.0,13,14.0625,1223,NS,26
2051,12,1,13.8125,0.0,13,13.8125,1223,NS,26
2052,12,1,10.3125,0.0,13,10.3125,1224,NS,26
2053,8,0,7.125,0.0,8,7.125,1224,NS,26
2054,7,0,4.6875,0.0,7,4.6875,1225,NS,26
2055,6,1,2.875,0.0,7,2.875,1225,NS,26
2056,4,2,1.6428571428571428,0.14285714285714285,6,1.7857142857142856,1226,NS,26
2057,2,1,0.5,0.2857142857142857,3,0.7857142857142857,1226,NS,26
2058,2,1,0.6428571428571429,0.42857142857142855,3,1.0714285714285714,1226,NS,26
2059,2,1,0.0,0.5714285714285714,3,0.5714285714285714,1226,NS,26
2060,0,2,0.0,0.625,2,0.625,1226,NS,26
2061,0,2,0.0,0.6666666666666666,2,0.6666666666666666,1226,NS,26
2062,0,2,0.0,0.8888888888888888,2,0.8888888888888888,1226,NS,26
2063,0,3,0.0,1.2222222222222223,3,1.2222222222222223,1226,NS,26
2064,0,3,0.0,1.5555555555555556,3,1.5555555555555556,1226,NS,26
2065,0,5,0.0,1.5454545454545454,5,1.5454545454545454,1226,NS,26
2066,1,3,0.0,1.8181818181818181,4,1.8181818181818181,1227,NS,26
2067,0,5,0.0,2.272727272727273,5,2.272727272727273,1228,NS,26
2068,0,5,0.0,2.727272727272727,5,2.727272727272727,1229,NS,26
2069,0,7,0.0,2.6923076923076925,7,2.6923076923076925,1230,NS,26
2070,1,5,0.0,3.076923076923077,6,3.076923076923077,1232,NS,26
2071,0,6,0.0,3.5384615384615383,6,3.5384615384615383,1232,NS,26
2072,0,7,0.0,4.076923076923077,7,4.076923076923077,1234,NS,26
2073,0,8,0.0,4.285714285714286,8,4.285714285714286,1234,NS,26
2074,1,8,0.0,4.857142857142857,9,4.857142857142857,1236,NS,26
2075,0,10,0.0,5.133333333333334,10,5.133333333333334,1236,NS,26
2076,0,9,0.0,5.733333333333333,9,5.733333333333333,1237,NS,26
2077,0,11,0.0,6.466666666666667,11,6.466666666666667,1238,NS,26
2078,0,12,0.0,6.75,12,6.75,1240,NS,26
2079,0,11,0.0,7.4375,11,7.4375,1240,NS,26
2080,0,12,0.0,7.647058823529412,12,7.647058823529412,1242,EW,28
2081,1,13,0.0,7.473684210526316,14,7.473684210526316,1242,EW,28
2082,1,11,0.25,6.470588235294118,12,6.720588235294118,1242,EW,28
2083,1,11,0.5,4.666666666666667,12,5.166666666666667,1242,EW,28
2084,3,8,0.5,3.5,11,4.0,1243,EW,28
2085,2,7,0.8333333333333334,2.388888888888889,9,3.2222222222222223,1243,EW,28
2086,2,6,1.0,1.588235294117647,8,2.5882352941176467,1243,EW,28
2087,2,4,1.3333333333333333,0.8823529411764706,6,2.215686274509804,1243,EW,28
2088,2,4,1.6666666666666667,0.6666666666666666,6,2.3333333333333335,1243,EW,28
2089,3,2,1.7142857142857142,0.25,5,1.9642857142857142,1243,EW,28
2090,2,0,2.0,0.0,2,2.0,1243,EW,28
2091,3,0,2.0,0.0,3,2.0,1243,EW,28
2092,2,0,2.25,0.0,2,2.25,1243,EW,28
2093,2,0,2.5,0.0,2,2.5,1243,EW,28
2094,3,0,2.4444444444444446,0.0,3,2.4444444444444446,1243,EW,28
2095,3,1,2.7777777777777777,0.0,4,2.7777777777777777,1243,EW,28
2096,3,0,3.111111111111111,0.0,3,3.111111111111111,1243,EW,28
2097,4,0,3.5555555555555554,0.0,4,3.5555555555555554,1245,EW,28
2098,6,1,3.272727272727273,0.0,7,3.272727272727273,1246,EW,28
2099,4,1,3.6363636363636362,0.0,5,3.6363636363636362,1247,EW,28
2100,5,0,4.090909090909091,0.0,5,4.090909090909091,1248,EW,28
2101,6,0,4.636363636363637,0.0,6,4.636363636363637,1249,EW,28
2102,6,0,5.181818181818182,0.0,6,5.181818181818182,1250,EW,28
2103,6,0,5.7272727272727275,0.0,6,5.7272727272727275,1251,EW,28
2104,8,1,6.454545454545454,0.0,9,6.454545454545454,1252,EW,28
2105,10,0,6.076923076923077,0.0,10,6.076923076923077,1253,EW,28
2106,8,0,6.6923076923076925,0.0,8,6.6923076923076925,1254,EW,28
2107,8,0,7.3076923076923075,0.0,8,7.3076923076923075,1255,EW,28
2108,8,0,7.923076923076923,0.0,8,7.923076923076923,1257,EW,28
2109,9,0,8.615384615384615,0.0,9,8.615384615384615,1257,EW,28
2110,10,0,9.384615384615385,0.0,10,9.384615384615385,1259,EW,28
2111,10,0,10.153846153846153,0.0,10,10.153846153846153,1259,EW,28
2112,13,0,9.533333333333333,0.0,13,9.533333333333333,1261,EW,28
2113,11,1,10.266666666666667,0.0,12,10.266666666666667,1262,EW,28
2114,11,0,11.0,0.0,11,11.0,1263,EW,28
2115,11,1,11.733333333333333,0.0,12,11.733333333333333,1264,NS,26
2116,13,1,11.0,0.0,14,11.0,1265,NS,26
2117,9,0,8.666666666666666,0.0,9,8.666666666666666,1265,NS,26
2118,7,0,6.133333333333334,0.0,7,6.133333333333334,1265,NS,26
2119,7,1,4.133333333333334,0.0,8,4.133333333333334,1266,NS,26
2120,5,0,2.3333333333333335,0.0,5,2.3333333333333335,1266,NS,26
2121,3,0,1.1538461538461537,0.0,3,1.1538461538461537,1266,NS,26
2122,1,1,0.3076923076923077,0.0,2,0.3076923076923077,1267,NS,26
2123,2,0,0.0,0.0,2,0.0,1267,NS,26
2124,0,1,0.0,0.0,1,0.0,1267,NS,26
2125,0,0,0.0,0.0,0,0.0,1267,NS,26
2126,0,1,0.0,0.0,1,0.0,1267,NS,26
2127,0,1,0.0,0.125,1,0.125,1267,NS,26
2128,0,2,0.0,0.375,2,0.375,1267,NS,26
2129,0,3,0.0,0.5555555555555556,3,0.5555555555555556,1267,NS,26
2130,0,2,0.0,0.7777777777777778,2,0.7777777777777778,1267,NS,26
2131,0,4,0.0,1.0,4,1.0,1267,NS,26
2132,0,4,0.0,1.4,4,1.4,1269,NS,26
2133,0,4,0.0,1.8,4,1.8,1269,NS,26
2134,0,5,0.0,2.0,5,2.0,1271,NS,26
2135,1,6,0.0,2.25,7,2.25,1272,NS,26
2136,0,5,0.0,2.6666666666666665,5,2.6666666666666665,1273,NS,26
2137,0,5,0.0,3.0833333333333335,5,3.0833333333333335,1273,NS,26
2138,0,8,0.0,3.3846153846153846,8,3.3846153846153846,1274,NS,26
2139,0,7,0.0,3.923076923076923,7,3.923076923076923,1275,NS,26
2140,1,8,0.0,4.142857142857143,9,4.142857142857143,1277,NS,26
2141,1,8,0.0,4.714285714285714,9,4.714285714285714,1278,NS,26
2142,0,9,0.0,5.357142857142857,9,5.357142857142857,1279,NS,26
2143,0,9,0.0,6.0,9,6.0,1280,NS,26
2144,0,12,0.0,5.875,12,5.875,1281,NS,26
2145,0,10,0.0,6.5,10,6.5,1282,EW,29
2146,0,12,0.0,6.444444444444445,12,6.444444444444445,1282,EW,29
2147,0,10,0.0,5.4375,10,5.4375,1282,EW,29
2148,2,8,0.16666666666666666,4.0,10,4.166666666666667,1282,EW,29
2149,2,7,0.2857142857142857,2.75,9,3.0357142857142856,1282,EW,29
2150,2,8,0.5714285714285714,2.411764705882353,10,2.9831932773109244,1282,EW,29
2151,1,5,0.5714285714285714,1.6666666666666667,6,2.238095238095238,1282,EW,29
2152,1,5,0.7142857142857143,1.25,6,1.9642857142857144,1282,EW,29
2153,3,2,0.875,0.5625,5,1.4375,1282,EW,29
2154,2,1,1.125,0.07142857142857142,3,1.1964285714285714,1282,EW,29
2155,4,1,1.3333333333333333,0.0,5,1.3333333333333333,1282,EW,29
2156,3,0,1.6666666666666667,0.0,3,1.6666666666666667,1282,EW,29
2157,3,0,2.0,0.0,3,2.0,1282,EW,29
2158,4,1,2.1,0.0,5,2.1,1282,EW,29
2159,3,0,2.4,0.0,3,2.4,1282,EW,29
2160,4,0,2.8,0.0,4,2.8,1282,EW,29
2161,5,0,3.3,0.0,5,3.3,1283,EW,29
2162,7,1,3.1666666666666665,0.0,8,3.1666666666666665,1284,EW,29
2163,6,0,3.6666666666666665,0.0,6,3.6666666666666665,1285,EW,29
2164,6,0,4.083333333333333,0.0,6,4.083333333333333,1286,EW,29
2165,7,0,4.666666666666667,0.0,7,4.666666666666667,1286,EW,29
2166,7,1,5.25,0.0,8,5.25,1288,EW,29
2167,8,0,5.916666666666667,0.0,8,5.916666666666667,1288,EW,29
2168,9,0,6.666666666666667,0.0,9,6.666666666666667,1290,EW,29
2169,11,0,6.357142857142857,0.0,11,6.357142857142857,1290,EW,29
2170,9,0,7.0,0.0,9,7.0,1292,EW,29
2171,9,1,7.642857142857143,0.0,10,7.642857142857143,1293,EW,29
2172,9,0,8.285714285714286,0.0,9,8.285714285714286,1294,EW,29
2173,10,1,9.0,0.0,11,9.0,1295,EW,29
2174,10,0,9.714285714285714,0.0,10,9.714285714285714,1296,EW,29
2175,11,0,10.5,0.0,11,10.5,1297,EW,29
2176,14,0,9.9375,0.0,14,9.9375,1298,EW,29
2177,12,1,10.6875,0.0,13,10.6875,1300,EW,29
2178,12,0,11.4375,0.0,12,11.4375,1300,EW,29
2179,12,0,12.1875,0.0,12,12.1875,1301,EW,29
2180,12,1,12.9375,0.0,13,12.9375,1303,NS,26
2181,13,0,11.555555555555555,0.0,13,11.555555555555555,1303,NS,26
2182,12,0,10.0625,0.0,12,10.0625,1303,NS,26
2183,10,0,7.625,0.0,10,7.625,1303,NS,26
2184,8,2,5.375,0.14285714285714285,10,5.517857142857143,1303,NS,26
